appid,game_name,concurrent_players,collected_at
730,Counter-Strike 2,890440,2026-01-03 06:42:59.934444
578080,PUBG: Battlegrounds,348674,2026-01-03 06:42:59.934444
1172470,Apex Legends,99009,2026-01-03 06:42:59.934444
570,Dota 2,498532,2026-01-03 06:42:59.934444
1778820,TEKKEN 8,5554,2026-01-03 06:42:59.934444
271590,Grand Theft Auto V,66644,2026-01-03 06:53:03.196728
1811260,EA SPORTS FC™ 26,510,2026-01-03 06:53:03.196728
730,Counter-Strike 2,890440,2026-01-03 06:53:03.196728
578080,PUBG: Battlegrounds,348674,2026-01-03 06:53:03.196728
1172470,Apex Legends,99009,2026-01-03 06:53:03.196728
570,Dota 2,498532,2026-01-03 06:53:03.196728
1778820,TEKKEN 8,5554,2026-01-03 06:53:03.196728
271590,Grand Theft Auto V,68373,2026-01-03 07:03:05.999182
1811260,EA SPORTS FC™ 26,522,2026-01-03 07:03:05.999182
730,Counter-Strike 2,907446,2026-01-03 07:03:05.999182
578080,PUBG: Battlegrounds,364794,2026-01-03 07:03:05.999182
1172470,Apex Legends,102401,2026-01-03 07:03:05.999182
570,Dota 2,506490,2026-01-03 07:03:05.999182
1778820,TEKKEN 8,5510,2026-01-03 07:03:05.999182
271590,Grand Theft Auto V,67996,2026-01-03 07:13:09.106243
1811260,EA SPORTS FC™ 26,519,2026-01-03 07:13:09.106243
730,Counter-Strike 2,916750,2026-01-03 07:13:09.106243
578080,PUBG: Battlegrounds,374673,2026-01-03 07:13:09.106243
1172470,Apex Legends,103876,2026-01-03 07:13:09.106243
570,Dota 2,506500,2026-01-03 07:13:09.106243
1778820,TEKKEN 8,5438,2026-01-03 07:13:09.106243
271590,Grand Theft Auto V,69040,2026-01-03 07:23:12.257303
1811260,EA SPORTS FC™ 26,519,2026-01-03 07:23:12.257303
730,Counter-Strike 2,916750,2026-01-03 07:23:12.257303
578080,PUBG: Battlegrounds,374673,2026-01-03 07:23:12.257303
1172470,Apex Legends,103876,2026-01-03 07:23:12.257303
570,Dota 2,506500,2026-01-03 07:23:12.257303
1778820,TEKKEN 8,5438,2026-01-03 07:23:12.257303
271590,Grand Theft Auto V,70812,2026-01-03 07:33:14.741788
1811260,EA SPORTS FC™ 26,529,2026-01-03 07:33:14.741788
730,Counter-Strike 2,934958,2026-01-03 07:33:14.741788
578080,PUBG: Battlegrounds,388741,2026-01-03 07:33:14.741788
1172470,Apex Legends,106283,2026-01-03 07:33:14.741788
570,Dota 2,514707,2026-01-03 07:33:14.741788
1778820,TEKKEN 8,5404,2026-01-03 07:33:14.741788
271590,Grand Theft Auto V,71809,2026-01-03 07:43:17.627400
1811260,EA SPORTS FC™ 26,538,2026-01-03 07:43:17.627400
730,Counter-Strike 2,958586,2026-01-03 07:43:17.627400
578080,PUBG: Battlegrounds,402958,2026-01-03 07:43:17.627400
1172470,Apex Legends,107449,2026-01-03 07:43:17.627400
570,Dota 2,523167,2026-01-03 07:43:17.627400
1778820,TEKKEN 8,5370,2026-01-03 07:43:17.627400
271590,Grand Theft Auto V,71809,2026-01-03 07:53:21.103629
1811260,EA SPORTS FC™ 26,538,2026-01-03 07:53:21.103629
730,Counter-Strike 2,958586,2026-01-03 07:53:21.103629
578080,PUBG: Battlegrounds,402958,2026-01-03 07:53:21.103629
1172470,Apex Legends,107449,2026-01-03 07:53:21.103629
570,Dota 2,523167,2026-01-03 07:53:21.103629
1778820,TEKKEN 8,5370,2026-01-03 07:53:21.103629
271590,Grand Theft Auto V,73729,2026-01-03 08:03:23.572888
1811260,EA SPORTS FC™ 26,539,2026-01-03 08:03:23.572888
730,Counter-Strike 2,973211,2026-01-03 08:03:23.572888
578080,PUBG: Battlegrounds,412173,2026-01-03 08:03:23.572888
1172470,Apex Legends,108556,2026-01-03 08:03:23.572888
570,Dota 2,532552,2026-01-03 08:03:23.572888
1778820,TEKKEN 8,5319,2026-01-03 08:03:23.572888
271590,Grand Theft Auto V,73729,2026-01-03 08:13:26.942315
1811260,EA SPORTS FC™ 26,539,2026-01-03 08:13:26.942315
730,Counter-Strike 2,973211,2026-01-03 08:13:26.942315
578080,PUBG: Battlegrounds,412173,2026-01-03 08:13:26.942315
1172470,Apex Legends,108556,2026-01-03 08:13:26.942315
570,Dota 2,532552,2026-01-03 08:13:26.942315
1778820,TEKKEN 8,5319,2026-01-03 08:13:26.942315
271590,Grand Theft Auto V,75856,2026-01-03 08:23:29.450194
1811260,EA SPORTS FC™ 26,551,2026-01-03 08:23:29.450194
730,Counter-Strike 2,996594,2026-01-03 08:23:29.450194
578080,PUBG: Battlegrounds,417798,2026-01-03 08:23:29.450194
1172470,Apex Legends,108678,2026-01-03 08:23:29.450194
570,Dota 2,539868,2026-01-03 08:23:29.450194
1778820,TEKKEN 8,5206,2026-01-03 08:23:29.450194
271590,Grand Theft Auto V,75856,2026-01-03 08:33:33.206222
1811260,EA SPORTS FC™ 26,551,2026-01-03 08:33:33.206222
730,Counter-Strike 2,996594,2026-01-03 08:33:33.206222
578080,PUBG: Battlegrounds,417798,2026-01-03 08:33:33.206222
1172470,Apex Legends,108678,2026-01-03 08:33:33.206222
570,Dota 2,539868,2026-01-03 08:33:33.206222
1778820,TEKKEN 8,5206,2026-01-03 08:33:33.206222
271590,Grand Theft Auto V,78575,2026-01-03 08:43:35.700504
1811260,EA SPORTS FC™ 26,554,2026-01-03 08:43:35.700504
730,Counter-Strike 2,1012821,2026-01-03 08:43:35.700504
578080,PUBG: Battlegrounds,417093,2026-01-03 08:43:35.700504
1172470,Apex Legends,107659,2026-01-03 08:43:35.700504
570,Dota 2,549028,2026-01-03 08:43:35.700504
1778820,TEKKEN 8,5132,2026-01-03 08:43:35.700504
271590,Grand Theft Auto V,78575,2026-01-03 08:53:39.337925
1811260,EA SPORTS FC™ 26,554,2026-01-03 08:53:39.337925
730,Counter-Strike 2,1012821,2026-01-03 08:53:39.337925
578080,PUBG: Battlegrounds,417093,2026-01-03 08:53:39.337925
1172470,Apex Legends,107659,2026-01-03 08:53:39.337925
570,Dota 2,549028,2026-01-03 08:53:39.337925
1778820,TEKKEN 8,5132,2026-01-03 08:53:39.337925
271590,Grand Theft Auto V,81365,2026-01-03 09:03:41.905064
1811260,EA SPORTS FC™ 26,564,2026-01-03 09:03:41.905064
730,Counter-Strike 2,1025290,2026-01-03 09:03:41.905064
578080,PUBG: Battlegrounds,410071,2026-01-03 09:03:41.905064
1172470,Apex Legends,105112,2026-01-03 09:03:41.905064
570,Dota 2,558131,2026-01-03 09:03:41.905064
1778820,TEKKEN 8,5140,2026-01-03 09:03:41.905064
271590,Grand Theft Auto V,81365,2026-01-03 09:13:45.266871
1811260,EA SPORTS FC™ 26,564,2026-01-03 09:13:45.266871
730,Counter-Strike 2,1025290,2026-01-03 09:13:45.266871
578080,PUBG: Battlegrounds,410071,2026-01-03 09:13:45.266871
1172470,Apex Legends,105112,2026-01-03 09:13:45.266871
570,Dota 2,558131,2026-01-03 09:13:45.266871
1778820,TEKKEN 8,5140,2026-01-03 09:13:45.266871
271590,Grand Theft Auto V,84212,2026-01-03 09:23:47.792413
1811260,EA SPORTS FC™ 26,592,2026-01-03 09:23:47.792413
730,Counter-Strike 2,1031787,2026-01-03 09:23:47.792413
578080,PUBG: Battlegrounds,397852,2026-01-03 09:23:47.792413
1172470,Apex Legends,101008,2026-01-03 09:23:47.792413
570,Dota 2,567708,2026-01-03 09:23:47.792413
1778820,TEKKEN 8,5207,2026-01-03 09:23:47.792413
271590,Grand Theft Auto V,84212,2026-01-03 09:33:50.960108
1811260,EA SPORTS FC™ 26,592,2026-01-03 09:33:50.960108
730,Counter-Strike 2,1039191,2026-01-03 09:33:50.960108
578080,PUBG: Battlegrounds,397852,2026-01-03 09:33:50.960108
1172470,Apex Legends,101008,2026-01-03 09:33:50.960108
570,Dota 2,567708,2026-01-03 09:33:50.960108
1778820,TEKKEN 8,5207,2026-01-03 09:33:50.960108
271590,Grand Theft Auto V,87024,2026-01-03 09:43:53.671814
1811260,EA SPORTS FC™ 26,592,2026-01-03 09:43:53.671814
730,Counter-Strike 2,1039191,2026-01-03 09:43:53.671814
578080,PUBG: Battlegrounds,386131,2026-01-03 09:43:53.671814
1172470,Apex Legends,96188,2026-01-03 09:43:53.671814
570,Dota 2,570821,2026-01-03 09:43:53.671814
1778820,TEKKEN 8,5283,2026-01-03 09:43:53.671814
271590,Grand Theft Auto V,87024,2026-01-03 09:53:56.887152
1811260,EA SPORTS FC™ 26,592,2026-01-03 09:53:56.887152
730,Counter-Strike 2,1046116,2026-01-03 09:53:56.887152
578080,PUBG: Battlegrounds,386131,2026-01-03 09:53:56.887152
1172470,Apex Legends,96188,2026-01-03 09:53:56.887152
570,Dota 2,570821,2026-01-03 09:53:56.887152
1778820,TEKKEN 8,5283,2026-01-03 09:53:56.887152
271590,Grand Theft Auto V,89860,2026-01-03 10:03:59.363478
1811260,EA SPORTS FC™ 26,625,2026-01-03 10:03:59.363478
730,Counter-Strike 2,1046116,2026-01-03 10:03:59.363478
578080,PUBG: Battlegrounds,378256,2026-01-03 10:03:59.363478
1172470,Apex Legends,92169,2026-01-03 10:03:59.363478
570,Dota 2,578409,2026-01-03 10:03:59.363478
1778820,TEKKEN 8,5360,2026-01-03 10:03:59.363478
271590,Grand Theft Auto V,89860,2026-01-03 10:14:02.963100
1811260,EA SPORTS FC™ 26,625,2026-01-03 10:14:02.963100
730,Counter-Strike 2,1057317,2026-01-03 10:14:02.963100
578080,PUBG: Battlegrounds,378256,2026-01-03 10:14:02.963100
1172470,Apex Legends,92169,2026-01-03 10:14:02.963100
570,Dota 2,578409,2026-01-03 10:14:02.963100
1778820,TEKKEN 8,5360,2026-01-03 10:14:02.963100
271590,Grand Theft Auto V,92739,2026-01-03 10:24:06.578040
1811260,EA SPORTS FC™ 26,652,2026-01-03 10:24:06.578040
730,Counter-Strike 2,1060875,2026-01-03 10:24:06.578040
578080,PUBG: Battlegrounds,380217,2026-01-03 10:24:06.578040
1172470,Apex Legends,91206,2026-01-03 10:24:06.578040
570,Dota 2,592265,2026-01-03 10:24:06.578040
1778820,TEKKEN 8,5363,2026-01-03 10:24:06.578040
271590,Grand Theft Auto V,92739,2026-01-03 10:34:11.008624
1811260,EA SPORTS FC™ 26,652,2026-01-03 10:34:11.008624
730,Counter-Strike 2,1078919,2026-01-03 10:34:11.008624
578080,PUBG: Battlegrounds,387868,2026-01-03 10:34:11.008624
1172470,Apex Legends,91206,2026-01-03 10:34:11.008624
570,Dota 2,592265,2026-01-03 10:34:11.008624
1778820,TEKKEN 8,5363,2026-01-03 10:34:11.008624
271590,Grand Theft Auto V,95942,2026-01-03 10:44:14.637779
1811260,EA SPORTS FC™ 26,684,2026-01-03 10:44:14.637779
730,Counter-Strike 2,1078919,2026-01-03 10:44:14.637779
578080,PUBG: Battlegrounds,387868,2026-01-03 10:44:14.637779
1172470,Apex Legends,92913,2026-01-03 10:44:14.637779
570,Dota 2,596240,2026-01-03 10:44:14.637779
1778820,TEKKEN 8,5404,2026-01-03 10:44:14.637779
271590,Grand Theft Auto V,95942,2026-01-03 10:54:17.448898
1811260,EA SPORTS FC™ 26,684,2026-01-03 10:54:17.448898
730,Counter-Strike 2,1113211,2026-01-03 10:54:17.448898
578080,PUBG: Battlegrounds,409759,2026-01-03 10:54:17.448898
1172470,Apex Legends,92913,2026-01-03 10:54:17.448898
570,Dota 2,608318,2026-01-03 10:54:17.448898
1778820,TEKKEN 8,5404,2026-01-03 10:54:17.448898
271590,Grand Theft Auto V,99168,2026-01-03 11:04:20.008968
1811260,EA SPORTS FC™ 26,714,2026-01-03 11:04:20.008968
730,Counter-Strike 2,1113211,2026-01-03 11:04:20.008968
578080,PUBG: Battlegrounds,409759,2026-01-03 11:04:20.008968
1172470,Apex Legends,94751,2026-01-03 11:04:20.008968
570,Dota 2,624014,2026-01-03 11:04:20.008968
1778820,TEKKEN 8,5511,2026-01-03 11:04:20.008968
271590,Grand Theft Auto V,100932,2026-01-03 11:14:22.848967
1811260,EA SPORTS FC™ 26,709,2026-01-03 11:14:22.848967
730,Counter-Strike 2,1161218,2026-01-03 11:14:22.848967
578080,PUBG: Battlegrounds,441932,2026-01-03 11:14:22.848967
1172470,Apex Legends,97405,2026-01-03 11:14:22.848967
570,Dota 2,628974,2026-01-03 11:14:22.848967
1778820,TEKKEN 8,5511,2026-01-03 11:14:22.848967
271590,Grand Theft Auto V,100932,2026-01-03 11:24:25.740527
1811260,EA SPORTS FC™ 26,709,2026-01-03 11:24:25.740527
730,Counter-Strike 2,1161218,2026-01-03 11:24:25.740527
578080,PUBG: Battlegrounds,441932,2026-01-03 11:24:25.740527
1172470,Apex Legends,104863,2026-01-03 11:24:25.740527
570,Dota 2,628974,2026-01-03 11:24:25.740527
1778820,TEKKEN 8,5772,2026-01-03 11:24:25.740527
271590,Grand Theft Auto V,103935,2026-01-03 11:34:28.316692
1811260,EA SPORTS FC™ 26,772,2026-01-03 11:34:28.316692
730,Counter-Strike 2,1219524,2026-01-03 11:34:28.316692
578080,PUBG: Battlegrounds,480407,2026-01-03 11:34:28.316692
1172470,Apex Legends,104863,2026-01-03 11:34:28.316692
570,Dota 2,651404,2026-01-03 11:34:28.316692
1778820,TEKKEN 8,5772,2026-01-03 11:34:28.316692
271590,Grand Theft Auto V,103935,2026-01-03 11:44:31.426439
1811260,EA SPORTS FC™ 26,772,2026-01-03 11:44:31.426439
730,Counter-Strike 2,1219524,2026-01-03 11:44:31.426439
578080,PUBG: Battlegrounds,480407,2026-01-03 11:44:31.426439
1172470,Apex Legends,114181,2026-01-03 11:44:31.426439
570,Dota 2,651404,2026-01-03 11:44:31.426439
1778820,TEKKEN 8,6031,2026-01-03 11:44:31.426439
271590,Grand Theft Auto V,106815,2026-01-03 11:54:34.018984
1811260,EA SPORTS FC™ 26,808,2026-01-03 11:54:34.018984
730,Counter-Strike 2,1278062,2026-01-03 11:54:34.018984
578080,PUBG: Battlegrounds,523222,2026-01-03 11:54:34.018984
1172470,Apex Legends,114181,2026-01-03 11:54:34.018984
570,Dota 2,672204,2026-01-03 11:54:34.018984
1778820,TEKKEN 8,6031,2026-01-03 11:54:34.018984
271590,Grand Theft Auto V,106815,2026-01-03 12:04:37.177277
1811260,EA SPORTS FC™ 26,808,2026-01-03 12:04:37.177277
730,Counter-Strike 2,1278062,2026-01-03 12:04:37.177277
578080,PUBG: Battlegrounds,523222,2026-01-03 12:04:37.177277
1172470,Apex Legends,121509,2026-01-03 12:04:37.177277
570,Dota 2,672204,2026-01-03 12:04:37.177277
1778820,TEKKEN 8,6147,2026-01-03 12:04:37.177277
271590,Grand Theft Auto V,109118,2026-01-03 12:14:39.639542
1811260,EA SPORTS FC™ 26,833,2026-01-03 12:14:39.639542
730,Counter-Strike 2,1340161,2026-01-03 12:14:39.639542
578080,PUBG: Battlegrounds,566490,2026-01-03 12:14:39.639542
1172470,Apex Legends,130554,2026-01-03 12:14:39.639542
570,Dota 2,694057,2026-01-03 12:14:39.639542
1778820,TEKKEN 8,6147,2026-01-03 12:14:39.639542
271590,Grand Theft Auto V,109118,2026-01-03 12:24:43.376290
1811260,EA SPORTS FC™ 26,833,2026-01-03 12:24:43.376290
730,Counter-Strike 2,1340161,2026-01-03 12:24:43.376290
578080,PUBG: Battlegrounds,566490,2026-01-03 12:24:43.376290
1172470,Apex Legends,130554,2026-01-03 12:24:43.376290
570,Dota 2,694057,2026-01-03 12:24:43.376290
1778820,TEKKEN 8,6292,2026-01-03 12:24:43.376290
271590,Grand Theft Auto V,112387,2026-01-03 12:34:45.852328
1811260,EA SPORTS FC™ 26,878,2026-01-03 12:34:45.852328
730,Counter-Strike 2,1407853,2026-01-03 12:34:45.852328
578080,PUBG: Battlegrounds,606668,2026-01-03 12:34:45.852328
1172470,Apex Legends,142074,2026-01-03 12:34:45.852328
570,Dota 2,719313,2026-01-03 12:34:45.852328
1778820,TEKKEN 8,6292,2026-01-03 12:34:45.852328
271590,Grand Theft Auto V,112387,2026-01-03 12:44:48.950896
1811260,EA SPORTS FC™ 26,878,2026-01-03 12:44:48.950896
730,Counter-Strike 2,1407853,2026-01-03 12:44:48.950896
578080,PUBG: Battlegrounds,606668,2026-01-03 12:44:48.950896
1172470,Apex Legends,142074,2026-01-03 12:44:48.950896
570,Dota 2,719313,2026-01-03 12:44:48.950896
1778820,TEKKEN 8,6536,2026-01-03 12:44:48.950896
271590,Grand Theft Auto V,114998,2026-01-03 12:54:51.390053
1811260,EA SPORTS FC™ 26,914,2026-01-03 12:54:51.390053
730,Counter-Strike 2,1466735,2026-01-03 12:54:51.390053
578080,PUBG: Battlegrounds,641454,2026-01-03 12:54:51.390053
1172470,Apex Legends,152958,2026-01-03 12:54:51.390053
570,Dota 2,740739,2026-01-03 12:54:51.390053
1778820,TEKKEN 8,6536,2026-01-03 12:54:51.390053
271590,Grand Theft Auto V,116352,2026-01-03 13:04:54.675232
1811260,EA SPORTS FC™ 26,946,2026-01-03 13:04:54.675232
730,Counter-Strike 2,1489993,2026-01-03 13:04:54.675232
578080,PUBG: Battlegrounds,641454,2026-01-03 13:04:54.675232
1172470,Apex Legends,157067,2026-01-03 13:04:54.675232
570,Dota 2,751230,2026-01-03 13:04:54.675232
1778820,TEKKEN 8,6726,2026-01-03 13:04:54.675232
271590,Grand Theft Auto V,116352,2026-01-03 13:14:58.174887
1811260,EA SPORTS FC™ 26,946,2026-01-03 13:14:58.174887
730,Counter-Strike 2,1489993,2026-01-03 13:14:58.174887
578080,PUBG: Battlegrounds,666555,2026-01-03 13:14:58.174887
1172470,Apex Legends,157067,2026-01-03 13:14:58.174887
570,Dota 2,751230,2026-01-03 13:14:58.174887
1778820,TEKKEN 8,6726,2026-01-03 13:14:58.174887
271590,Grand Theft Auto V,118629,2026-01-03 13:25:01.069471
1811260,EA SPORTS FC™ 26,944,2026-01-03 13:25:01.069471
730,Counter-Strike 2,1533965,2026-01-03 13:25:01.069471
578080,PUBG: Battlegrounds,666555,2026-01-03 13:25:01.069471
1172470,Apex Legends,165035,2026-01-03 13:25:01.069471
570,Dota 2,768825,2026-01-03 13:25:01.069471
1778820,TEKKEN 8,6946,2026-01-03 13:25:01.069471
271590,Grand Theft Auto V,118629,2026-01-03 13:35:04.691411
1811260,EA SPORTS FC™ 26,944,2026-01-03 13:35:04.691411
730,Counter-Strike 2,1533965,2026-01-03 13:35:04.691411
578080,PUBG: Battlegrounds,685227,2026-01-03 13:35:04.691411
1172470,Apex Legends,165035,2026-01-03 13:35:04.691411
570,Dota 2,768825,2026-01-03 13:35:04.691411
1778820,TEKKEN 8,6946,2026-01-03 13:35:04.691411
271590,Grand Theft Auto V,120691,2026-01-03 13:45:07.295084
1811260,EA SPORTS FC™ 26,974,2026-01-03 13:45:07.295084
730,Counter-Strike 2,1558609,2026-01-03 13:45:07.295084
578080,PUBG: Battlegrounds,685227,2026-01-03 13:45:07.295084
1172470,Apex Legends,168690,2026-01-03 13:45:07.295084
570,Dota 2,780720,2026-01-03 13:45:07.295084
1778820,TEKKEN 8,7101,2026-01-03 13:45:07.295084
271590,Grand Theft Auto V,120691,2026-01-03 13:55:09.956115
1811260,EA SPORTS FC™ 26,1007,2026-01-03 13:55:09.956115
730,Counter-Strike 2,1575059,2026-01-03 13:55:09.956115
578080,PUBG: Battlegrounds,691450,2026-01-03 13:55:09.956115
1172470,Apex Legends,170811,2026-01-03 13:55:09.956115
570,Dota 2,788360,2026-01-03 13:55:09.956115
1778820,TEKKEN 8,7255,2026-01-03 13:55:09.956115
271590,Grand Theft Auto V,121962,2026-01-03 14:05:13.287740
1811260,EA SPORTS FC™ 26,1007,2026-01-03 14:05:13.287740
730,Counter-Strike 2,1575059,2026-01-03 14:05:13.287740
578080,PUBG: Battlegrounds,687848,2026-01-03 14:05:13.287740
1172470,Apex Legends,170811,2026-01-03 14:05:13.287740
570,Dota 2,788360,2026-01-03 14:05:13.287740
1778820,TEKKEN 8,7255,2026-01-03 14:05:13.287740
271590,Grand Theft Auto V,122486,2026-01-03 14:15:15.917993
1811260,EA SPORTS FC™ 26,1019,2026-01-03 14:15:15.917993
730,Counter-Strike 2,1577699,2026-01-03 14:15:15.917993
578080,PUBG: Battlegrounds,680009,2026-01-03 14:15:15.917993
1172470,Apex Legends,170628,2026-01-03 14:15:15.917993
570,Dota 2,798480,2026-01-03 14:15:15.917993
1778820,TEKKEN 8,7356,2026-01-03 14:15:15.917993
271590,Grand Theft Auto V,122486,2026-01-03 14:25:19.254504
1811260,EA SPORTS FC™ 26,1019,2026-01-03 14:25:19.254504
730,Counter-Strike 2,1577699,2026-01-03 14:25:19.254504
578080,PUBG: Battlegrounds,680009,2026-01-03 14:25:19.254504
1172470,Apex Legends,170628,2026-01-03 14:25:19.254504
570,Dota 2,803181,2026-01-03 14:25:19.254504
1778820,TEKKEN 8,7356,2026-01-03 14:25:19.254504
271590,Grand Theft Auto V,123219,2026-01-03 14:35:21.851363
1811260,EA SPORTS FC™ 26,1000,2026-01-03 14:35:21.851363
730,Counter-Strike 2,1579678,2026-01-03 14:35:21.851363
578080,PUBG: Battlegrounds,657269,2026-01-03 14:35:21.851363
1172470,Apex Legends,167316,2026-01-03 14:35:21.851363
570,Dota 2,803181,2026-01-03 14:35:21.851363
1778820,TEKKEN 8,7464,2026-01-03 14:35:21.851363
271590,Grand Theft Auto V,123219,2026-01-03 14:45:25.164306
1811260,EA SPORTS FC™ 26,1000,2026-01-03 14:45:25.164306
730,Counter-Strike 2,1579678,2026-01-03 14:45:25.164306
578080,PUBG: Battlegrounds,657269,2026-01-03 14:45:25.164306
1172470,Apex Legends,167316,2026-01-03 14:45:25.164306
570,Dota 2,806813,2026-01-03 14:45:25.164306
1778820,TEKKEN 8,7464,2026-01-03 14:45:25.164306
271590,Grand Theft Auto V,123728,2026-01-03 14:55:27.787896
1811260,EA SPORTS FC™ 26,1023,2026-01-03 14:55:27.787896
730,Counter-Strike 2,1560893,2026-01-03 14:55:27.787896
578080,PUBG: Battlegrounds,642701,2026-01-03 14:55:27.787896
1172470,Apex Legends,164193,2026-01-03 14:55:27.787896
570,Dota 2,806813,2026-01-03 14:55:27.787896
1778820,TEKKEN 8,7451,2026-01-03 14:55:27.787896
271590,Grand Theft Auto V,124455,2026-01-03 15:05:30.605523
1811260,EA SPORTS FC™ 26,1023,2026-01-03 15:05:30.605523
730,Counter-Strike 2,1560893,2026-01-03 15:05:30.605523
578080,PUBG: Battlegrounds,602464,2026-01-03 15:05:30.605523
1172470,Apex Legends,155449,2026-01-03 15:05:30.605523
570,Dota 2,805702,2026-01-03 15:05:30.605523
1778820,TEKKEN 8,7563,2026-01-03 15:05:30.605523
271590,Grand Theft Auto V,124455,2026-01-03 15:15:33.716817
1811260,EA SPORTS FC™ 26,1048,2026-01-03 15:15:33.716817
730,Counter-Strike 2,1526592,2026-01-03 15:15:33.716817
578080,PUBG: Battlegrounds,602464,2026-01-03 15:15:33.716817
1172470,Apex Legends,155449,2026-01-03 15:15:33.716817
570,Dota 2,805702,2026-01-03 15:15:33.716817
1778820,TEKKEN 8,7563,2026-01-03 15:15:33.716817
271590,Grand Theft Auto V,123491,2026-01-03 15:25:37.057947
1811260,EA SPORTS FC™ 26,1048,2026-01-03 15:25:37.057947
730,Counter-Strike 2,1526592,2026-01-03 15:25:37.057947
578080,PUBG: Battlegrounds,554986,2026-01-03 15:25:37.057947
1172470,Apex Legends,146781,2026-01-03 15:25:37.057947
570,Dota 2,801695,2026-01-03 15:25:37.057947
1778820,TEKKEN 8,7549,2026-01-03 15:25:37.057947
271590,Grand Theft Auto V,123442,2026-01-03 15:35:42.512778
1811260,EA SPORTS FC™ 26,1089,2026-01-03 15:35:42.512778
730,Counter-Strike 2,1495498,2026-01-03 15:35:42.512778
578080,PUBG: Battlegrounds,527565,2026-01-03 15:35:42.512778
1172470,Apex Legends,138118,2026-01-03 15:35:42.512778
570,Dota 2,800583,2026-01-03 15:35:42.512778
1778820,TEKKEN 8,7491,2026-01-03 15:35:42.512778
271590,Grand Theft Auto V,123549,2026-01-03 15:45:46.876416
1811260,EA SPORTS FC™ 26,1089,2026-01-03 15:45:46.876416
730,Counter-Strike 2,1495498,2026-01-03 15:45:46.876416
578080,PUBG: Battlegrounds,527565,2026-01-03 15:45:46.876416
1172470,Apex Legends,138118,2026-01-03 15:45:46.876416
570,Dota 2,796523,2026-01-03 15:45:46.876416
1778820,TEKKEN 8,7491,2026-01-03 15:45:46.876416
271590,Grand Theft Auto V,123549,2026-01-03 15:55:49.893034
1811260,EA SPORTS FC™ 26,1101,2026-01-03 15:55:49.893034
730,Counter-Strike 2,1459565,2026-01-03 15:55:49.893034
578080,PUBG: Battlegrounds,468442,2026-01-03 15:55:49.893034
1172470,Apex Legends,127096,2026-01-03 15:55:49.893034
